Colony.ID,Date,Northing,Easting,DIST,PIC,DFPIC,TEMP,IRR,SIZE,DIS
10,3-Aug,2029632.92,322554.36,5.376430042,0,53.99459603,28.88144772,6.3418,12600,0
11,3-Aug,2029636.2,322558.62,5.376430042,0,55.94914834,28.88144772,6.3418,5525,0
12,3-Aug,2029643.89,322565.03,8.522088946,0,62.42476592,28.88144772,6.3418,9240,0
13,3-Aug,2029645.07,322556.59,7.359415738,0,65.04771941,28.88144772,6.3418,7875,0
14,3-Aug,2029651.74,322553.48,6.72393486,0,72.2760984,28.88144772,6.3418,50625,1
15,3-Aug,2029658.37,322554.6,6.72393486,0,78.4522052,28.88144772,6.3418,3726,0
16,3-Aug,2029652.98,322538.69,14.84189004,0,78.49298376,28.88144772,6.3418,42560,0
17,3-Aug,2029666.18,322548.33,2.210090496,0,87.56081601,28.88144772,6.3418,18900,0
18,3-Aug,2029668.39,322548.35,2.210090496,0,89.68624532,28.88144772,6.3418,19200,0
19,3-Aug,2029689.46,322544.31,9.23231282,0,111.0903547,28.88144772,6.3418,91160,0
20,3-Aug,2029695.06,322536.97,6.126744649,1,118.4739655,28.88144772,6.3418,1920,0
21,3-Aug,2029699.53,322532.78,6.11945259,0,124.0088001,28.88144772,6.3418,2,0
22,3-Aug,2029703.99,322528.59,5.540225627,1,129.5874816,28.88144772,6.3418,110250,0
23,3-Aug,2029706.16,322533.9,5.736287998,0,129.9862454,28.88144772,6.3418,31200,0
24,3-Aug,2029709.53,322528.64,5.540225627,0,134.8061738,28.88144772,6.3418,34848,0
25,3-Aug,2029722.89,322520.31,5.927562737,0,150.1749147,28.88144772,6.3418,8424,0
26A,3-Aug,2029717.37,322518.15,1.00E-10,0,145.7845842,28.88144772,6.3418,208,0
26B,3-Aug,2029717.38,322517.09,1.060047169,0,146.187703,28.88144772,6.3418,2100,0
26C,3-Aug,2029717.37,322518.15,1.00E-10,0,145.7845842,28.88144772,6.3418,160,0
27,3-Aug,2029730.61,322523.55,3.938591119,1,156.4172912,28.88144772,6.3418,26730,0
28,3-Aug,2029733.91,322525.7,3.938591119,0,158.9214602,28.88144772,6.3418,10200,0
29,3-Aug,2029737.35,322511.99,6.340283905,0,166.6366616,28.88144772,6.3418,14256,0
030A,3-Aug,2029735.06,322520.42,3.056304959,0,161.6243855,28.88144772,6.3418,2548,0
030B,3-Aug,2029739.51,322518.35,2.220090088,0,166.5026997,28.88144772,6.3418,1859,0
030C,3-Aug,2029737.29,322518.33,2.220090088,0,164.4085259,28.88144772,6.3418,3750,0
31,3-Aug,2029755.02,322516.38,11.27079855,1,181.8497809,28.88144772,6.3418,88,0
32,3-Aug,2029766.07,322518.6,11.27079855,0,191.7741393,28.88144772,6.3418,297500,0
33,3-Aug,2029783.84,322512.42,9.179128499,0,210.5637994,28.88144772,6.3418,35000,0
34,3-Aug,2029793.69,322524.14,6.244621686,0,217.1580551,28.88144772,6.3418,756000,0
35,3-Aug,2029790.42,322518.82,6.244621686,0,215.2181637,28.88144772,6.3418,36480,0
36,3-Aug,2029833.76,322500.2,6.958002587,0,261.9138064,28.88144772,6.3418,13605,0
37,3-Aug,2029828.19,322504.37,6.958002587,1,255.4275291,28.88144772,6.3418,117000,0
38,3-Aug,2029862.56,322498.35,23.0239636,0,290.1851797,28.88144772,6.3418,82500,0
39,3-Aug,2029848.33,322480.25,23.0239636,0,281.7965795,28.88144772,6.3418,1949900,0
40,3-Aug,2029893.66,322485.95,33.48089007,0,323.4381556,28.88144772,6.3418,1638,0
41,3-Aug,2029946.87,322477.99,3.320135539,0,376.9064576,28.88144772,6.3418,48,0
42,3-Aug,2029950.19,322478.02,3.320135539,0,380.1153353,28.88144772,6.3418,572,0
43,3-Aug,2029979.02,322471.94,1.060047169,1,409.5558067,28.88144772,6.3418,27000,0
44,3-Aug,2029963.49,322476.03,13.4480519,1,393.4972826,28.88144772,6.3418,864,0
45,3-Aug,2029991.26,322465.71,1.050047618,0,422.9569232,28.88144772,6.3418,26460,0
46,3-Aug,2029979.01,322473,1.060047169,1,409.2887837,28.88144772,6.3418,31500,0
47,3-Aug,2029991.27,322464.66,1.050047618,0,423.2313373,28.88144772,6.3418,9520,0
48,3-Aug,2029995.63,322471.04,6.892445139,0,425.8953351,28.88144772,6.3418,4160,0
49A,3-Aug,2030002.4,322457.36,1.060047169,0,435.8680576,28.88144772,6.3418,5625,0
49B,3-Aug,2030002.39,322458.42,1.060047169,0,435.5811475,28.88144772,6.3418,7750,0
50,3-Aug,2029995.79,322454.13,6.968364227,0,430.3660714,28.88144772,6.3418,170000,0
51,3-Aug,2030004.66,322452.1,2.210090496,0,439.4533081,28.88144772,6.3418,5000,1
52,3-Aug,2030002.45,322452.08,2.120094338,0,437.3328486,28.88144772,6.3418,162000,1
53,3-Aug,2030006.9,322450,3.070439708,2,442.1830653,28.88144772,6.3418,94500,0
54,3-Aug,2030013.5,322454.29,4.764714052,0,447.3846896,28.88144772,6.3418,539484,0
55,3-Aug,2030002.47,322449.96,2.120094338,0,437.9374463,28.88144772,6.3418,43750,0
56,3-Aug,2030002.52,322444.68,5.280236737,0,439.48426,28.88144772,6.3418,36750,0
57,3-Aug,2030014.69,322444.79,5.404960684,0,451.1162903,28.88144772,6.3418,1344,0
058A,3-Aug,2030015.75,322450.09,4.764714052,0,450.6726317,28.88144772,6.3418,22176,0
058B,3-Aug,2030004.78,322439.41,5.734152073,0,443.1943661,28.88144772,6.3418,11592,0
59,3-Aug,2030016.97,322438.47,6.718690349,0,455.1164785,28.88144772,6.3418,160,0
60,3-Aug,2030034.81,322423.84,23.07168178,0,476.5414371,28.88144772,6.3418,5000,0
1,3-Sep,2029536.37,322580.95,6.375578405,0,87.77979779,29.47785235,6.4442,15120,0
2,3-Sep,2029541.93,322577.83,1.050047618,1,81.79468993,29.47785235,6.4442,17280,1
3,3-Sep,2029541.94,322576.78,1.050047618,1,81.63824165,29.47785235,6.4442,68000,1
4A,3-Sep,2029581.83,322572.92,1.060047169,2,41.61635256,29.47785235,6.4442,292500,0
4B,3-Sep,2029580.72,322572.91,1.110045044,2,42.70921446,29.47785235,6.4442,3375,0
4C,3-Sep,2029579.62,322571.84,1.534568343,0,43.63618338,29.47785235,6.4442,375,0
5,3-Sep,2029599.52,322575.19,9.402260367,2,25.11161086,29.47785235,6.4442,94500,0
6,3-Sep,2029581.84,322571.86,1.060047169,2,41.44082166,29.47785235,6.4442,265200,0
7,3-Sep,2029608.4,322572.1,7.736284638,1,15.72394671,29.47785235,6.4442,11232,0
8,3-Sep,2029612.89,322565.8,7.736284638,1,9.960501995,29.47785235,6.4442,45150,1
9,3-Sep,2029622.85,322565.9,9.960501995,1,31.44659759,29.47785235,6.4442,44100,0
10,3-Sep,2029632.92,322554.36,5.376430042,0,15.31589044,29.47785235,6.4442,12600,0
11,3-Sep,2029636.2,322558.62,5.376430042,0,15.20594949,29.47785235,6.4442,5525,0
12,3-Sep,2029643.89,322565.03,8.522088946,0,13.96513516,29.47785235,6.4442,9240,0
13,3-Sep,2029645.07,322556.59,7.359415738,0,7.359415738,29.47785235,6.4442,7875,0
14,3-Sep,2029651.74,322553.48,6.72393486,1,31.44659759,29.47785235,6.4442,50625,1
15,3-Sep,2029658.37,322554.6,6.72393486,0,6.72393486,29.47785235,6.4442,3726,0
16,3-Sep,2029652.98,322538.69,14.84189004,0,14.84189004,29.47785235,6.4442,42560,1
17,3-Sep,2029666.18,322548.33,2.210090496,0,15.33088712,29.47785235,6.4442,18900,0
18,3-Sep,2029668.39,322548.35,2.210090496,0,17.42238216,29.47785235,6.4442,19200,0
19,3-Sep,2029689.46,322544.31,9.23231282,0,38.81864629,29.47785235,6.4442,91160,0
20,3-Sep,2029695.06,322536.97,6.126744649,1,46.35949202,29.47785235,6.4442,1920,0
21,3-Sep,2029699.53,322532.78,6.11945259,0,52.08045795,29.47785235,6.4442,2,0
22,3-Sep,2029703.99,322528.59,5.540225627,1,57.8755095,29.47785235,6.4442,110250,0
23,3-Sep,2029706.16,322533.9,5.736287998,0,57.8352211,29.47785235,6.4442,31200,0
24,3-Sep,2029709.53,322528.64,5.540225627,0,62.90238231,29.47785235,6.4442,34848,0
25,3-Sep,2029722.89,322520.31,5.927562737,0,78.50204711,29.47785235,6.4442,8424,0
26A,3-Sep,2029717.37,322518.15,1.00E-10,0,74.53526548,29.47785235,6.4442,208,0
26B,3-Sep,2029717.38,322517.09,1.060047169,0,75.05225979,29.47785235,6.4442,2100,0
26C,3-Sep,2029717.37,322518.15,1.00E-10,0,74.53526548,29.47785235,6.4442,160,0
27,3-Sep,2029730.61,322523.55,3.938591119,1,84.35805711,29.47785235,6.4442,26730,0
28,3-Sep,2029733.91,322525.7,3.938591119,0,86.73890304,29.47785235,6.4442,10200,0
29,3-Sep,2029737.35,322511.99,6.340283905,0,95.13407486,29.47785235,6.4442,14256,0
030A,3-Sep,2029735.06,322520.42,3.056304959,0,89.63919901,29.47785235,6.4442,2548,0
030B,3-Sep,2029739.51,322518.35,2.220090088,0,94.53935583,29.47785235,6.4442,1859,0
030C,3-Sep,2029737.29,322518.33,2.220090088,0,92.48959401,29.47785235,6.4442,3750,0
31,3-Sep,2029755.02,322516.38,11.27079855,1,109.7413705,29.47785235,6.4442,88,0
32,3-Sep,2029766.07,322518.6,11.27079855,0,119.5322689,29.47785235,6.4442,297500,0
33,3-Sep,2029783.84,322512.42,9.179128499,0,138.3341375,29.47785235,6.4442,35000,0
34,3-Sep,2029793.69,322524.14,6.244621686,0,144.9504677,29.47785235,6.4442,756000,0
35,3-Sep,2029790.42,322518.82,6.244621686,0,142.945647,29.47785235,6.4442,36480,1
36,3-Sep,2029833.76,322500.2,6.958002587,0,175.4190711,29.47785235,6.4442,13605,0
37,3-Sep,2029828.19,322504.37,6.958002587,1,181.9362298,29.47785235,6.4442,117000,0
38,3-Sep,2029862.56,322498.35,23.0239636,0,147.3435611,29.47785235,6.4442,82500,1
39,3-Sep,2029848.33,322480.25,23.0239636,0,156.6733012,29.47785235,6.4442,1949900,0
40,3-Sep,2029893.66,322485.95,33.48089007,0,113.9405152,29.47785235,6.4442,1638,0
41,3-Sep,2029946.87,322477.99,3.320135539,0,61.32262633,29.47785235,6.4442,48,0
42,3-Sep,2029950.19,322478.02,3.320135539,0,58.34373317,29.47785235,6.4442,572,0
43,3-Sep,2029979.02,322471.94,1.060047169,1,30.71456495,29.47785235,6.4442,27000,0
44,3-Sep,2029963.49,322476.03,13.4480519,1,45.73274647,29.47785235,6.4442,864,0
45,3-Sep,2029991.26,322465.71,1.050047618,0,17.63499362,29.47785235,6.4442,26460,0
46,3-Sep,2029979.01,322473,1.060047169,1,31.41782933,29.47785235,6.4442,31500,0
47,3-Sep,2029991.27,322464.66,1.050047618,0,16.82999703,29.47785235,6.4442,9520,1
48,3-Sep,2029995.63,322471.04,6.892445139,0,20.14929279,29.47785235,6.4442,4160,0
49A,3-Sep,2030002.4,322457.36,1.060047169,0,5.280236737,29.47785235,6.4442,5625,0
49B,3-Sep,2030002.39,322458.42,1.060047169,0,6.340283905,29.47785235,6.4442,7750,0
50,3-Sep,2029995.79,322454.13,6.968364227,0,6.968364227,29.47785235,6.4442,170000,0
51,3-Sep,2030004.66,322452.1,2.210090496,1,2.210090496,29.47785235,6.4442,5000,1
52,3-Sep,2030002.45,322452.08,2.120094338,1,2.210090496,29.47785235,6.4442,162000,0
53,3-Sep,2030006.9,322450,3.070439708,2,3.070439708,29.47785235,6.4442,94500,1
54,3-Sep,2030013.5,322454.29,4.764714052,0,9.107233389,29.47785235,6.4442,539484,0
55,3-Sep,2030002.47,322449.96,2.120094338,0,2.120094338,29.47785235,6.4442,43750,1
56,3-Sep,2030002.52,322444.68,5.280236737,0,7.400331074,29.47785235,6.4442,36750,0
57,3-Sep,2030014.69,322444.79,5.404960684,0,12.41116433,29.47785235,6.4442,1344,0
058A,3-Sep,2030015.75,322450.09,4.764714052,0,11.27067877,29.47785235,6.4442,22176,0
058B,3-Sep,2030004.78,322439.41,5.734152073,0,12.69056736,29.47785235,6.4442,11592,0
59,3-Sep,2030016.97,322438.47,6.718690349,0,18.36608287,29.47785235,6.4442,160,0
60,3-Sep,2030034.81,322423.84,23.07168178,0,41.32372321,29.47785235,6.4442,5000,0
1,3-Oct,2029536.37,322580.95,6.375578405,0,6.375578405,29.4415,5.9727,15120,1
2,3-Oct,2029541.93,322577.83,1.050047618,2,1.050047618,29.4415,5.9727,17280,1
3,3-Oct,2029541.94,322576.78,1.050047618,2,1.050047618,29.4415,5.9727,68000,1
4A,3-Oct,2029581.83,322572.92,1.060047169,2,31.86562411,29.4415,5.9727,292500,1
4B,3-Oct,2029580.72,322572.91,1.110045044,2,32.94633515,29.4415,5.9727,3375,0
4C,3-Oct,2029579.62,322571.84,1.534568343,0,33.81382114,29.4415,5.9727,375,0
5,3-Oct,2029599.52,322575.19,9.402260367,2,16.33796193,29.4415,5.9727,94500,1
6,3-Oct,2029581.84,322571.86,1.060047169,2,31.63583569,29.4415,5.9727,265200,1
7,3-Oct,2029608.4,322572.1,7.736284638,1,7.736284638,29.4415,5.9727,11232,1
8,3-Oct,2029612.89,322565.8,7.736284638,2,40.75665467,29.4415,5.9727,45150,1
9,3-Oct,2029622.85,322565.9,9.960501995,1,9.960501995,29.4415,5.9727,44100,0
10,3-Oct,2029632.92,322554.36,5.376430042,0,18.84056262,29.4415,5.9727,12600,1
11,3-Oct,2029636.2,322558.62,5.376430042,0,16.36799316,29.4415,5.9727,5525,0
12,3-Oct,2029643.89,322565.03,8.522088946,0,13.96513516,29.4415,5.9727,9240,1
13,3-Oct,2029645.07,322556.59,7.359415738,0,7.359415738,29.4415,5.9727,7875,0
14,3-Oct,2029651.74,322553.48,6.72393486,1,14.84189004,29.4415,5.9727,50625,1
15,3-Oct,2029658.37,322554.6,6.72393486,0,6.72393486,29.4415,5.9727,3726,0
16,3-Oct,2029652.98,322538.69,14.84189004,1,14.84189004,29.4415,5.9727,42560,1
17,3-Oct,2029666.18,322548.33,2.210090496,0,15.33088712,29.4415,5.9727,18900,1
18,3-Oct,2029668.39,322548.35,2.210090496,0,17.42238216,29.4415,5.9727,19200,1
19,3-Oct,2029689.46,322544.31,9.23231282,0,36.91036169,29.4415,5.9727,91160,0
20,3-Oct,2029695.06,322536.97,6.126744649,1,42.11513742,29.4415,5.9727,1920,0
21,3-Oct,2029699.53,322532.78,6.11945259,0,46.9236678,29.4415,5.9727,2,1
22,3-Oct,2029703.99,322528.59,5.540225627,1,52.00028942,29.4415,5.9727,110250,0
23,3-Oct,2029706.16,322533.9,5.736287998,0,53.39528537,29.4415,5.9727,31200,0
24,3-Oct,2029709.53,322528.64,5.540225627,0,57.43609492,29.4415,5.9727,34848,0
25,3-Oct,2029722.89,322520.31,5.927562737,0,67.54643588,29.4415,5.9727,8424,0
26A,3-Oct,2029717.37,322518.15,1.00E-10,0,67.58671245,29.4415,5.9727,208,0
26B,3-Oct,2029717.38,322517.09,1.060047169,0,67.92584192,29.4415,5.9727,2100,0
26C,3-Oct,2029717.37,322518.15,1.00E-10,0,67.58671245,29.4415,5.9727,160,0
27,3-Oct,2029730.61,322523.55,3.938591119,1,59.99674158,29.4415,5.9727,26730,0
28,3-Oct,2029733.91,322525.7,3.938591119,0,56.92727378,29.4415,5.9727,10200,0
29,3-Oct,2029737.35,322511.99,6.340283905,0,53.50769851,29.4415,5.9727,14256,0
030A,3-Oct,2029735.06,322520.42,3.056304959,0,55.38311656,29.4415,5.9727,2548,0
030B,3-Oct,2029739.51,322518.35,2.220090088,0,50.91216947,29.4415,5.9727,1859,0
030C,3-Oct,2029737.29,322518.33,2.220090088,0,53.1322595,29.4415,5.9727,3750,0
31,3-Oct,2029755.02,322516.38,11.27079855,1,35.48399076,29.4415,5.9727,88,0
32,3-Oct,2029766.07,322518.6,11.27079855,0,24.35099382,29.4415,5.9727,297500,1
33,3-Oct,2029783.84,322512.42,9.179128499,0,9.179128499,29.4415,5.9727,35000,0
34,3-Oct,2029793.69,322524.14,6.244621686,0,6.244621686,29.4415,5.9727,756000,0
35,3-Oct,2029790.42,322518.82,6.244621686,1,74.98800237,29.4415,5.9727,36480,0
36,3-Oct,2029833.76,322500.2,6.958002587,0,28.85935723,29.4415,5.9727,13605,0
37,3-Oct,2029828.19,322504.37,6.958002587,1,34.89322714,29.4415,5.9727,117000,0
38,3-Oct,2029862.56,322498.35,23.0239636,1,74.98800237,29.4415,5.9727,82500,1
39,3-Oct,2029848.33,322480.25,23.0239636,0,23.0239636,29.4415,5.9727,1949900,1
40,3-Oct,2029893.66,322485.95,33.48089007,0,33.48089007,29.4415,5.9727,1638,1
41,3-Oct,2029946.87,322477.99,3.320135539,0,46.35783537,29.4415,5.9727,48,0
42,3-Oct,2029950.19,322478.02,3.320135539,0,43.19787032,29.4415,5.9727,572,0
43,3-Oct,2029979.02,322471.94,1.060047169,1,14.24994386,29.4415,5.9727,27000,1
44,3-Oct,2029963.49,322476.03,13.4480519,1,30.01675032,29.4415,5.9727,864,0
45,3-Oct,2029991.26,322465.71,1.050047618,0,1.050047618,29.4415,5.9727,26460,0
46,3-Oct,2029979.01,322473,1.060047169,1,14.82778473,29.4415,5.9727,31500,0
47,3-Oct,2029991.27,322464.66,1.050047618,1,18.35880443,29.4415,5.9727,9520,1
48,3-Oct,2029995.63,322471.04,6.892445139,0,7.72748342,29.4415,5.9727,4160,0
49A,3-Oct,2030002.4,322457.36,1.060047169,0,5.724962882,29.4415,5.9727,5625,0
49B,3-Oct,2030002.39,322458.42,1.060047169,0,6.715303418,29.4415,5.9727,7750,0
50,3-Oct,2029995.79,322454.13,6.968364227,0,9.099329646,29.4415,5.9727,170000,0
51,3-Oct,2030004.66,322452.1,2.210090496,1,3.070439708,29.4415,5.9727,5000,0
52,3-Oct,2030002.45,322452.08,2.120094338,1,2.210090496,29.4415,5.9727,162000,0
53,3-Oct,2030006.9,322450,3.070439708,3,3.070439708,29.4415,5.9727,94500,1
54,3-Oct,2030013.5,322454.29,4.764714052,0,7.871727892,29.4415,5.9727,539484,0
55,3-Oct,2030002.47,322449.96,2.120094338,1,3.061976486,29.4415,5.9727,43750,0
56,3-Oct,2030002.52,322444.68,5.280236737,0,6.891066681,29.4415,5.9727,36750,0
57,3-Oct,2030014.69,322444.79,5.404960684,0,9.371670075,29.4415,5.9727,1344,0
058A,3-Oct,2030015.75,322450.09,4.764714052,0,8.850457615,29.4415,5.9727,22176,0
058B,3-Oct,2030004.78,322439.41,5.734152073,0,10.80011574,29.4415,5.9727,11592,0
59,3-Oct,2030016.97,322438.47,6.718690349,0,15.30835719,29.4415,5.9727,160,0
60,3-Oct,2030034.81,322423.84,23.07168178,0,38.25328352,29.4415,5.9727,5000,0
1,3-Nov,2029536.37,322580.95,6.375578405,1,46.16375743,28.7008,5.1728,15120,1
2,3-Nov,2029541.93,322577.83,1.050047618,2,6.375578405,28.7008,5.1728,17280,0
3,3-Nov,2029541.94,322576.78,1.050047618,2,6.958002587,28.7008,5.1728,68000,1
4A,3-Nov,2029581.83,322572.92,1.060047169,3,1.060047169,28.7008,5.1728,292500,0
4B,3-Nov,2029580.72,322572.91,1.110045044,2,1.110045044,28.7008,5.1728,3375,0
4C,3-Nov,2029579.62,322571.84,1.534568343,0,2.220090088,28.7008,5.1728,375,1
5,3-Nov,2029599.52,322575.19,9.402260367,3,9.402260367,28.7008,5.1728,94500,0
6,3-Nov,2029581.84,322571.86,1.060047169,3,1.060047169,28.7008,5.1728,265200,1
7,3-Nov,2029608.4,322572.1,7.736284638,2,7.736284638,28.7008,5.1728,11232,1
8,3-Nov,2029612.89,322565.8,7.736284638,2,7.736284638,28.7008,5.1728,45150,1
9,3-Nov,2029622.85,322565.9,9.960501995,1,9.960501995,28.7008,5.1728,44100,1
10,3-Nov,2029632.92,322554.36,5.376430042,1,15.30326109,28.7008,5.1728,12600,0
11,3-Nov,2029636.2,322558.62,5.376430042,0,5.376430042,28.7008,5.1728,5525,0
12,3-Nov,2029643.89,322565.03,8.522088946,1,13.96513516,28.7008,5.1728,9240,0
13,3-Nov,2029645.07,322556.59,7.359415738,0,7.359415738,28.7008,5.1728,7875,1
14,3-Nov,2029651.74,322553.48,6.72393486,1,13.96513516,28.7008,5.1728,50625,0
15,3-Nov,2029658.37,322554.6,6.72393486,0,6.72393486,28.7008,5.1728,3726,0
16,3-Nov,2029652.98,322538.69,14.84189004,1,14.84189004,28.7008,5.1728,42560,1
17,3-Nov,2029666.18,322548.33,2.210090496,1,2.210090496,28.7008,5.1728,18900,1
18,3-Nov,2029668.39,322548.35,2.210090496,1,2.210090496,28.7008,5.1728,19200,1
19,3-Nov,2029689.46,322544.31,9.23231282,0,15.30835719,28.7008,5.1728,91160,0
20,3-Nov,2029695.06,322536.97,6.126744649,1,6.126744649,28.7008,5.1728,1920,0
21,3-Nov,2029699.53,322532.78,6.11945259,1,34.81557841,28.7008,5.1728,2,1
22,3-Nov,2029703.99,322528.59,5.540225627,1,6.11945259,28.7008,5.1728,110250,0
23,3-Nov,2029706.16,322533.9,5.736287998,0,6.72393486,28.7008,5.1728,31200,0
24,3-Nov,2029709.53,322528.64,5.540225627,0,10.82310491,28.7008,5.1728,34848,1
25,3-Nov,2029722.89,322520.31,5.927562737,0,26.48000189,28.7008,5.1728,8424,1
26A,3-Nov,2029717.37,322518.15,1.00E-10,0,23.07168178,28.7008,5.1728,208,0
26B,3-Nov,2029717.38,322517.09,1.060047169,0,23.76549179,28.7008,5.1728,2100,0
26C,3-Nov,2029717.37,322518.15,1.00E-10,0,23.07168178,28.7008,5.1728,160,0
27,3-Nov,2029730.61,322523.55,3.938591119,1,32.42158694,28.7008,5.1728,26730,0
28,3-Nov,2029733.91,322525.7,3.938591119,0,32.93441361,28.7008,5.1728,10200,0
29,3-Nov,2029737.35,322511.99,6.340283905,0,29.47084152,28.7008,5.1728,14256,0
030A,3-Nov,2029735.06,322520.42,3.056304959,0,31.06336266,28.7008,5.1728,2548,0
030B,3-Nov,2029739.51,322518.35,2.220090088,0,26.56117656,28.7008,5.1728,1859,0
030C,3-Nov,2029737.29,322518.33,2.220090088,0,28.78126648,28.7008,5.1728,3750,0
31,3-Nov,2029755.02,322516.38,11.27079855,1,11.27079855,28.7008,5.1728,88,0
32,3-Nov,2029766.07,322518.6,11.27079855,1,68.03413849,28.7008,5.1728,297500,1
33,3-Nov,2029783.84,322512.42,9.179128499,0,18.81396556,28.7008,5.1728,35000,1
34,3-Nov,2029793.69,322524.14,6.244621686,0,28.17012602,28.7008,5.1728,756000,0
35,3-Nov,2029790.42,322518.82,6.244621686,1,24.35099382,28.7008,5.1728,36480,1
36,3-Nov,2029833.76,322500.2,6.958002587,0,24.70399563,28.7008,5.1728,13605,0
37,3-Nov,2029828.19,322504.37,6.958002587,1,31.4228261,28.7008,5.1728,117000,0
38,3-Nov,2029862.56,322498.35,23.0239636,1,23.0239636,28.7008,5.1728,82500,1
39,3-Nov,2029848.33,322480.25,23.0239636,1,23.0239636,28.7008,5.1728,1949900,0
40,3-Nov,2029893.66,322485.95,33.48089007,1,33.48089007,28.7008,5.1728,1638,0
41,3-Nov,2029946.87,322477.99,3.320135539,0,32.71429351,28.7008,5.1728,48,1
42,3-Nov,2029950.19,322478.02,3.320135539,0,29.46413583,28.7008,5.1728,572,0
43,3-Nov,2029979.02,322471.94,1.060047169,2,14.24994386,28.7008,5.1728,27000,1
44,3-Nov,2029963.49,322476.03,13.4480519,1,16.05954545,28.7008,5.1728,864,0
45,3-Nov,2029991.26,322465.71,1.050047618,0,1.050047618,28.7008,5.1728,26460,1
46,3-Nov,2029979.01,322473,1.060047169,1,1.060047169,28.7008,5.1728,31500,0
47,3-Nov,2029991.27,322464.66,1.050047618,1,14.24994386,28.7008,5.1728,9520,0
48,3-Nov,2029995.63,322471.04,6.892445139,0,7.72748342,28.7008,5.1728,4160,0
49A,3-Nov,2030002.4,322457.36,1.060047169,0,8.626679547,28.7008,5.1728,5625,0
49B,3-Nov,2030002.39,322458.42,1.060047169,0,9.551779939,28.7008,5.1728,7750,0
50,3-Nov,2029995.79,322454.13,6.968364227,0,11.45911428,28.7008,5.1728,170000,0
51,3-Nov,2030004.66,322452.1,2.210090496,1,3.070439708,28.7008,5.1728,5000,1
52,3-Nov,2030002.45,322452.08,2.120094338,1,4.91211767,28.7008,5.1728,162000,0
53,3-Nov,2030006.9,322450,3.070439708,3,21.42924404,28.7008,5.1728,94500,1
54,3-Nov,2030013.5,322454.29,4.764714052,0,7.871727892,28.7008,5.1728,539484,0
55,3-Nov,2030002.47,322449.96,2.120094338,1,4.430180583,28.7008,5.1728,43750,0
56,3-Nov,2030002.52,322444.68,5.280236737,0,6.891066681,28.7008,5.1728,36750,0
57,3-Nov,2030014.69,322444.79,5.404960684,0,9.371670075,28.7008,5.1728,1344,0
058A,3-Nov,2030015.75,322450.09,4.764714052,0,8.850457615,28.7008,5.1728,22176,0
058B,3-Nov,2030004.78,322439.41,5.734152073,0,10.80011574,28.7008,5.1728,11592,0
59,3-Nov,2030016.97,322438.47,6.718690349,0,15.30835719,28.7008,5.1728,160,0
60,3-Nov,2030034.81,322423.84,23.07168178,0,38.25328352,28.7008,5.1728,5000,0
1,3-Dec,2029536.37,322580.95,6.375578405,1,6.958002587,27.5114,4.6612,15120,0
2,3-Dec,2029541.93,322577.83,1.050047618,2,1.050047618,27.5114,4.6612,17280,0
3,3-Dec,2029541.94,322576.78,1.050047618,2,6.958002587,27.5114,4.6612,68000,0
4A,3-Dec,2029581.83,322572.92,1.060047169,3,1.060047169,27.5114,4.6612,292500,0
4B,3-Dec,2029580.72,322572.91,1.110045044,2,1.534568343,27.5114,4.6612,3375,0
4C,3-Dec,2029579.62,322571.84,1.534568343,1,2.220090088,27.5114,4.6612,375,0
5,3-Dec,2029599.52,322575.19,9.402260367,3,9.402260367,27.5114,4.6612,94500,0
6,3-Dec,2029581.84,322571.86,1.060047169,3,2.220090088,27.5114,4.6612,265200,0
7,3-Dec,2029608.4,322572.1,7.736284638,2,7.736284638,27.5114,4.6612,11232,1
8,3-Dec,2029612.89,322565.8,7.736284638,2,7.736284638,27.5114,4.6612,45150,0
9,3-Dec,2029622.85,322565.9,9.960501995,2,9.960501995,27.5114,4.6612,44100,0
